Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collected_by,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host_disease,Host,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,strain
SRR21844387,WGS,301,401651803,PRJNA809394,SAMN26309007,Pathogen.cl,197751408,MRSN BI TEAM,Walter Reed Army Medical Center,2020-03-19,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17833349,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,767931,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-08T00:00:00Z,2022-10-08T11:51:00Z,1,767931,SRP401320,767931
SRR21844388,WGS,301,403385757,PRJNA809394,SAMN26309337,Pathogen.cl,198356670,MRSN BI TEAM,Walter Reed Army Medical Center,2020-03-18,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17833348,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,767915,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-08T00:00:00Z,2022-10-08T11:51:00Z,1,767915,SRP401320,767915
SRR21844389,WGS,301,538835922,PRJNA809394,SAMN26305272,Pathogen.cl,257714022,MRSN BI TEAM,Walter Reed Army Medical Center,2020-02-19,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17833347,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,758619,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-08T00:00:00Z,2022-10-08T11:51:00Z,1,758619,SRP401320,758619
SRR21844390,WGS,301,544182886,PRJNA809394,SAMN26309124,Pathogen.cl,259920814,MRSN BI TEAM,Walter Reed Army Medical Center,2020-02-14,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17833346,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,758433,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-08T00:00:00Z,2022-10-08T11:51:00Z,1,758433,SRP401320,758433
SRR21844391,WGS,301,425090397,PRJNA809394,SAMN26304449,Pathogen.cl,209255058,MRSN BI TEAM,Walter Reed Army Medical Center,2020-03-18,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17833345,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,767907,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-08T00:00:00Z,2022-10-08T11:51:00Z,1,767907,SRP401320,767907
SRR21844392,WGS,301,1074594909,PRJNA809394,SAMN26304448,Pathogen.cl,509718318,MRSN BI TEAM,Walter Reed Army Medical Center,2020-03-18,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17833344,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,767893,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-08T00:00:00Z,2022-10-08T11:55:00Z,1,767893,SRP401320,767893
SRR21844393,WGS,301,280354079,PRJNA809394,SAMN26308358,Pathogen.cl,132017847,MRSN BI TEAM,Walter Reed Army Medical Center,2020-03-18,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17833343,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,767885,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-08T00:00:00Z,2022-10-08T11:51:00Z,1,767885,SRP401320,767885
SRR21844394,WGS,301,886757454,PRJNA809394,SAMN26305182,Pathogen.cl,417026266,MRSN BI TEAM,Walter Reed Army Medical Center,2020-03-18,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17833342,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,767877,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-08T00:00:00Z,2022-10-08T11:53:00Z,1,767877,SRP401320,767877
SRR21844395,WGS,301,286444508,PRJNA809394,SAMN26308686,Pathogen.cl,135037393,MRSN BI TEAM,Walter Reed Army Medical Center,2020-03-17,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17833341,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,767869,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-08T00:00:00Z,2022-10-08T11:51:00Z,1,767869,SRP401320,767869
SRR21844396,WGS,301,293211966,PRJNA809394,SAMN26304947,Pathogen.cl,138154848,MRSN BI TEAM,Walter Reed Army Medical Center,2020-03-17,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17833340,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,767851,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-08T00:00:00Z,2022-10-08T11:51:00Z,1,767851,SRP401320,767851
SRR21844397,WGS,301,1232758207,PRJNA809394,SAMN26308722,Pathogen.cl,580284594,MRSN BI TEAM,Walter Reed Army Medical Center,2020-03-17,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17833339,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,767843,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-08T00:00:00Z,2022-10-08T11:54:00Z,1,767843,SRP401320,767843
SRR21844398,WGS,301,1035175829,PRJNA809394,SAMN26304941,Pathogen.cl,487822843,MRSN BI TEAM,Walter Reed Army Medical Center,2020-03-17,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17833338,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,767835,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-08T00:00:00Z,2022-10-08T11:53:00Z,1,767835,SRP401320,767835
SRR21844399,WGS,301,329902642,PRJNA809394,SAMN26304981,Pathogen.cl,155871086,MRSN BI TEAM,Walter Reed Army Medical Center,2020-03-17,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17833337,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,767827,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-08T00:00:00Z,2022-10-08T11:51:00Z,1,767827,SRP401320,767827
SRR21844400,WGS,301,321196851,PRJNA809394,SAMN26305304,Pathogen.cl,151620216,MRSN BI TEAM,Walter Reed Army Medical Center,2020-03-17,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17833336,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,767819,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-08T00:00:00Z,2022-10-08T11:51:00Z,1,767819,SRP401320,767819
SRR21844401,WGS,301,511273590,PRJNA809394,SAMN26305077,Pathogen.cl,243840404,MRSN BI TEAM,Walter Reed Army Medical Center,2020-02-19,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17833335,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,758601,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-08T00:00:00Z,2022-10-08T11:51:00Z,1,758601,SRP401320,758601
SRR21844402,WGS,301,258249552,PRJNA809394,SAMN26309336,Pathogen.cl,124011087,MRSN BI TEAM,Walter Reed Army Medical Center,2020-03-16,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17833334,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,767801,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-08T00:00:00Z,2022-10-08T11:51:00Z,1,767801,SRP401320,767801
SRR21844403,WGS,301,464134437,PRJNA809394,SAMN26309433,Pathogen.cl,229533014,MRSN BI TEAM,Walter Reed Army Medical Center,2020-03-18,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17833333,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,766487,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-08T00:00:00Z,2022-10-08T11:52:00Z,1,766487,SRP401320,766487
SRR21844404,WGS,301,579667448,PRJNA809394,SAMN26304876,Pathogen.cl,286359255,MRSN BI TEAM,Walter Reed Army Medical Center,2020-03-17,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17833332,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,766479,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-08T00:00:00Z,2022-10-08T11:52:00Z,1,766479,SRP401320,766479
SRR21844405,WGS,301,442827158,PRJNA809394,SAMN26305239,Pathogen.cl,219106727,MRSN BI TEAM,Walter Reed Army Medical Center,2020-03-14,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17833331,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,blood,38.97 N 77.03 W,766461,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-08T00:00:00Z,2022-10-08T11:52:00Z,1,766461,SRP401320,766461
SRR21844406,WGS,301,396662784,PRJNA809394,SAMN26308416,Pathogen.cl,195230499,MRSN BI TEAM,Walter Reed Army Medical Center,2020-03-12,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17833330,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,Fluid,38.97 N 77.03 W,766453,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-08T00:00:00Z,2022-10-08T11:51:00Z,1,766453,SRP401320,766453
SRR21844407,WGS,301,551571749,PRJNA809394,SAMN26308879,Pathogen.cl,270325431,MRSN BI TEAM,Walter Reed Army Medical Center,2020-03-12,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17833329,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,766445,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-08T00:00:00Z,2022-10-08T11:52:00Z,1,766445,SRP401320,766445
SRR21844408,WGS,301,498612049,PRJNA809394,SAMN26308843,Pathogen.cl,244892122,MRSN BI TEAM,Walter Reed Army Medical Center,2020-03-12,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17833328,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,766437,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-08T00:00:00Z,2022-10-08T11:52:00Z,1,766437,SRP401320,766437
SRR21844409,WGS,301,560434880,PRJNA809394,SAMN26304565,Pathogen.cl,273398158,MRSN BI TEAM,Walter Reed Army Medical Center,2020-03-12,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17833327,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,766429,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-08T00:00:00Z,2022-10-08T11:52:00Z,1,766429,SRP401320,766429
SRR21844410,WGS,301,440625226,PRJNA809394,SAMN26308839,Pathogen.cl,215999004,MRSN BI TEAM,Walter Reed Army Medical Center,2020-03-11,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17833326,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,766411,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-08T00:00:00Z,2022-10-08T11:51:00Z,1,766411,SRP401320,766411
SRR21844411,WGS,301,371325389,PRJNA809394,SAMN26309238,Pathogen.cl,183059137,MRSN BI TEAM,Walter Reed Army Medical Center,2020-03-10,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17833325,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,766403,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-08T00:00:00Z,2022-10-08T11:51:00Z,1,766403,SRP401320,766403
SRR21844412,WGS,301,379640607,PRJNA809394,SAMN26304760,Pathogen.cl,187524419,MRSN BI TEAM,Walter Reed Army Medical Center,2020-03-09,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17833324,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,766399,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-08T00:00:00Z,2022-10-08T11:51:00Z,1,766399,SRP401320,766399
SRR21844413,WGS,301,259973251,PRJNA809394,SAMN26308915,Pathogen.cl,124426101,MRSN BI TEAM,Walter Reed Army Medical Center,2020-02-16,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17833323,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,758505,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-08T00:00:00Z,2022-10-08T11:50:00Z,1,758505,SRP401320,758505
SRR21844414,WGS,301,455912267,PRJNA809394,SAMN26309205,Pathogen.cl,225402560,MRSN BI TEAM,Walter Reed Army Medical Center,2020-03-09,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17833322,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,766381,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-08T00:00:00Z,2022-10-08T11:52:00Z,1,766381,SRP401320,766381
SRR21844415,WGS,301,518217435,PRJNA809394,SAMN26308836,Pathogen.cl,256235313,MRSN BI TEAM,Walter Reed Army Medical Center,2020-03-08,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17833321,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,766373,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-08T00:00:00Z,2022-10-08T11:52:00Z,1,766373,SRP401320,766373
SRR21844416,WGS,301,487269425,PRJNA809394,SAMN26309372,Pathogen.cl,240658096,MRSN BI TEAM,Walter Reed Army Medical Center,2020-03-07,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17833320,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,766365,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-08T00:00:00Z,2022-10-08T11:52:00Z,1,766365,SRP401320,766365
SRR21844417,WGS,301,436561671,PRJNA809394,SAMN26308351,Pathogen.cl,216616319,MRSN BI TEAM,Walter Reed Army Medical Center,2020-03-05,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17833319,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,blood,38.97 N 77.03 W,766357,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-08T00:00:00Z,2022-10-08T11:52:00Z,1,766357,SRP401320,766357
SRR21844418,WGS,301,432860762,PRJNA809394,SAMN26304759,Pathogen.cl,212908451,MRSN BI TEAM,Walter Reed Army Medical Center,2020-03-05,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17833318,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,766349,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-08T00:00:00Z,2022-10-08T11:51:00Z,1,766349,SRP401320,766349
SRR21844419,WGS,301,440614420,PRJNA809394,SAMN26309285,Pathogen.cl,217229783,MRSN BI TEAM,Walter Reed Army Medical Center,2020-03-04,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17833317,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,blood,38.97 N 77.03 W,766331,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-08T00:00:00Z,2022-10-08T11:51:00Z,1,766331,SRP401320,766331
SRR21844420,WGS,301,575454994,PRJNA809394,SAMN26304721,Pathogen.cl,281774499,MRSN BI TEAM,Walter Reed Army Medical Center,2020-03-04,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17833316,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,766323,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-08T00:00:00Z,2022-10-08T11:52:00Z,1,766323,SRP401320,766323
SRR21844421,WGS,301,479357012,PRJNA809394,SAMN26309237,Pathogen.cl,235874258,MRSN BI TEAM,Walter Reed Army Medical Center,2020-03-04,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17833315,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,766315,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-08T00:00:00Z,2022-10-08T11:52:00Z,1,766315,SRP401320,766315
SRR21844422,WGS,301,500302314,PRJNA809394,SAMN26304843,Pathogen.cl,245248148,MRSN BI TEAM,Walter Reed Army Medical Center,2020-03-04,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17833314,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,766307,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-08T00:00:00Z,2022-10-08T11:52:00Z,1,766307,SRP401320,766307
SRR21844423,WGS,301,485324796,PRJNA809394,SAMN26308527,Pathogen.cl,237747310,MRSN BI TEAM,Walter Reed Army Medical Center,2020-03-03,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17833313,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,766293,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-08T00:00:00Z,2022-10-08T11:52:00Z,1,766293,SRP401320,766293
SRR21844424,WGS,301,395792431,PRJNA809394,SAMN26308939,Pathogen.cl,188762247,MRSN BI TEAM,Walter Reed Army Medical Center,2020-02-15,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17833312,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,758491,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-08T00:00:00Z,2022-10-08T11:50:00Z,1,758491,SRP401320,758491
SRR21844425,WGS,301,403936480,PRJNA809394,SAMN26308623,Pathogen.cl,199300580,MRSN BI TEAM,Walter Reed Army Medical Center,2020-03-03,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17833311,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,766285,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-08T00:00:00Z,2022-10-08T11:51:00Z,1,766285,SRP401320,766285
SRR21844426,WGS,575,575753672,PRJNA809394,SAMN26304670,Pathogen.cl,346200076,MRSN BI TEAM,Walter Reed Army Medical Center,2020-03-03,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17833310,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,766277,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-08T00:00:00Z,2022-10-08T11:52:00Z,1,766277,SRP401320,766277
SRR21844427,WGS,579,621178945,PRJNA809394,SAMN26305207,Pathogen.cl,363121617,MRSN BI TEAM,Walter Reed Army Medical Center,2020-03-02,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17833309,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,766269,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-08T00:00:00Z,2022-10-08T11:52:00Z,1,766269,SRP401320,766269
SRR21844428,WGS,301,583657922,PRJNA809394,SAMN26308841,Pathogen.cl,289886943,MRSN BI TEAM,Walter Reed Army Medical Center,2020-03-02,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17833308,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,766251,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-08T00:00:00Z,2022-10-08T11:52:00Z,1,766251,SRP401320,766251
SRR21844429,WGS,301,502729495,PRJNA809394,SAMN26305206,Pathogen.cl,239725458,MRSN BI TEAM,Walter Reed Army Medical Center,2020-02-28,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17833307,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,759171,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-08T00:00:00Z,2022-10-08T11:50:00Z,1,759171,SRP401320,759171
SRR21844430,WGS,301,564172655,PRJNA809394,SAMN26308444,Pathogen.cl,269348537,MRSN BI TEAM,Walter Reed Army Medical Center,2020-02-28,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17833306,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,759163,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-08T00:00:00Z,2022-10-08T11:51:00Z,1,759163,SRP401320,759163
SRR21844431,WGS,301,393409222,PRJNA809394,SAMN26308720,Pathogen.cl,188448383,MRSN BI TEAM,Walter Reed Army Medical Center,2020-02-28,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17833305,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,759155,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-08T00:00:00Z,2022-10-08T11:50:00Z,1,759155,SRP401320,759155
SRR21844432,WGS,301,606345284,PRJNA809394,SAMN26308418,Pathogen.cl,289547794,MRSN BI TEAM,Walter Reed Army Medical Center,2020-02-28,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17833304,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,759147,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-08T00:00:00Z,2022-10-08T11:50:00Z,1,759147,SRP401320,759147
SRR21844433,WGS,301,545306608,PRJNA809394,SAMN26304369,Pathogen.cl,258160668,MRSN BI TEAM,Walter Reed Army Medical Center,2020-02-28,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17833303,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,759139,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-08T00:00:00Z,2022-10-08T11:50:00Z,1,759139,SRP401320,759139
